1506532310.7378304 .29 g AZ: 1AX: 0.12 g AY: 0.22 g AZ: 0.97 g     GX: -2.00 dps GY: 3.15 dps GZ: -1.67 dps     MX: -95.00 qT MY: -363.00 qT MZ: 55.00 qT
1506532312.2537706 AX: 0.12 g AY: 0.19 g AZ: 1.00 g     GX: 1.50 dps GY: -1.53 dps GZ: -0.43 dps     MX: -98.00 qT MY: -356.00 qT MZ: 46.00 qT
1506532312.2537706 AX: 0.13 g AY: 0.22 g AZ: 1.06 g     GX: 8.78 dps GY: -0.87 dps GZ: 2.08 dps     MX: -97.00 qT MY: -353.00 qT MZ: 53.00 qT
1506532312.3631234 AX: 0.13 g AY: 0.23 g AZ: 1.00 g     GX: 3.24 dps GY: 1.66 dps GZ: 1.17 dps     MX: -104.00 qT MY: -356.00 qT MZ: 56.00 qT
1506532312.3631234 AX: 0.13 g AY: 0.23 g AZ: 1.00 g     GX: -1.67 dps GY: -1.06 dps GZ: 0.39 dps     MX: -90.00 qT MY: -358.00 qT MZ: 50.00 qT
1506532312.3631234 AX: 0.12 g AY: 0.25 g AZ: 1.03 g     GX: 2.73 dps GY: -1.66 dps GZ: -0.43 dps     MX: -93.00 qT MY: -345.00 qT MZ: 51.00 qT
1506532312.378627 AX: 0.13 g AY: 0.22 g AZ: 1.03 g     GX: 8.26 dps GY: 0.16 dps GZ: -2.73 dps     MX: -95.00 qT MY: -355.00 qT MZ: 53.00 qT
1506532312.534895 AX: 0.14 g AY: 0.22 g AZ: 1.04 g     GX: 5.18 dps GY: 1.13 dps GZ: -0.57 dps     MX: -85.00 qT MY: -361.00 qT MZ: 47.00 qT
1506532312.534895 AX: 0.13 g AY: 0.27 g AZ: 1.01 g     GX: -0.01 dps GY: 1.74 dps GZ: 0.21 dps     MX: -94.00 qT MY: -356.00 qT MZ: 50.00 qT
1506532312.534895 AX: 0.12 g AY: 0.23 g AZ: 1.02 g     GX: 2.65 dps GY: 0.83 dps GZ: -3.55 dps     MX: -95.00 qT MY: -363.00 qT MZ: 45.00 qT
