1506441065.4515975 AX: -0.07 g AY: 0.02 g AZ: 0.96 g     GX: 41.31 dps GY: 48.32 dps GZ: 7.10 dps     MX: -26.00 qT MY: -166.00 qT MZ: 156.00 qT
1506441066.9361956 AX: -0.17 g AY: 0.34 g AZ: 1.17 g     GX: 58.47 dps GY: 71.58 dps GZ: 35.82 dps     MX: -35.00 qT MY: -149.00 qT MZ: 145.00 qT
1506441066.9986904 AX: -0.18 g AY: 0.13 g AZ: 0.95 g     GX: 74.97 dps GY: 80.80 dps GZ: 6.21 dps     MX: -44.00 qT MY: -144.00 qT MZ: 106.00 qT
1506441067.0612211 AX: -0.28 g AY: 0.45 g AZ: 0.86 g     GX: 41.02 dps GY: 55.69 dps GZ: 23.63 dps     MX: -49.00 qT MY: -151.00 qT MZ: 101.00 qT
1506441067.1236129 AX: -0.29 g AY: 0.23 g AZ: 0.89 g     GX: 38.90 dps GY: 38.54 dps GZ: 12.99 dps     MX: -48.00 qT MY: -136.00 qT MZ: 82.00 qT
1506441067.1705852 AX: -0.35 g AY: 0.46 g AZ: 0.95 g     GX: 66.31 dps GY: 58.48 dps GZ: 37.78 dps     MX: -65.00 qT MY: -141.00 qT MZ: 73.00 qT
1506441067.2331095 AX: -0.36 g AY: 0.41 g AZ: 0.74 g     GX: 68.01 dps GY: 67.98 dps GZ: 21.43 dps     MX: -70.00 qT MY: -136.00 qT MZ: 58.00 qT
1506441067.2955983 AX: -0.36 g AY: 0.46 g AZ: 0.68 g     GX: 60.66 dps GY: 44.97 dps GZ: 50.62 dps     MX: -76.00 qT MY: -130.00 qT MZ: 32.00 qT
1506441067.3579695 AX: -0.41 g AY: 0.71 g AZ: 0.68 g     GX: 75.73 dps GY: 58.32 dps GZ: 37.65 dps     MX: -85.00 qT MY: -137.00 qT MZ: 19.00 qT
1506441067.4205086 AX: -0.41 g AY: 0.60 g AZ: 0.56 g     GX: 63.10 dps GY: 49.84 dps GZ: 30.65 dps     MX: -90.00 qT MY: -144.00 qT MZ: 8.00 qT
1506441067.4674826 AX: -0.42 g AY: 0.78 g AZ: 0.50 g     GX: 63.92 dps GY: 43.76 dps GZ: 42.89 dps     MX: -95.00 qT MY: -141.00 qT MZ: -13.00 qT
1506441067.5300148 AX: -0.41 g AY: 0.74 g AZ: 0.54 g     GX: 97.58 dps GY: 47.75 dps GZ: 29.86 dps     MX: -101.00 qT MY: -147.00 qT MZ: -31.00 qT
1506441067.59251 AX: -0.43 g AY: 0.97 g AZ: 0.31 g     GX: 74.08 dps GY: 47.32 dps GZ: 45.98 dps     MX: -111.00 qT MY: -145.00 qT MZ: -53.00 qT
1506441067.654909 AX: -0.35 g AY: 0.79 g AZ: 0.19 g     GX: 27.81 dps GY: 9.83 dps GZ: 22.94 dps     MX: -104.00 qT MY: -158.00 qT MZ: -70.00 qT
1506441067.7019072 AX: -0.32 g AY: 0.89 g AZ: 0.25 g     GX: 8.63 dps GY: -2.89 dps GZ: 41.07 dps     MX: -119.00 qT MY: -161.00 qT MZ: -69.00 qT
