1508853845.3610268 AX: 0.25 g AY: -2.00 g AZ: -0.80 g     GX: -0.62 dps GY: -36.00 dps GZ: 143.44 dps     MX: 254.00 qT MY: -186.00 qT MZ: -160.00 qT
1508853845.3906631 AX: 0.35 g AY: -2.00 g AZ: -1.23 g     GX: 10.15 dps GY: -61.49 dps GZ: 235.26 dps     MX: 256.00 qT MY: -162.00 qT MZ: -160.00 qT
1508853845.4179263 AX: 0.38 g AY: -1.94 g AZ: -1.10 g     GX: 27.96 dps GY: -124.98 dps GZ: 250.13 dps     MX: 269.00 qT MY: -127.00 qT MZ: -143.00 qT
1508853845.447434 AX: 0.49 g AY: -2.00 g AZ: -0.78 g     GX: -25.10 dps GY: -151.00 dps GZ: 250.13 dps     MX: 275.00 qT MY: -85.00 qT MZ: -147.00 qT
1508853845.4776597 AX: 0.62 g AY: -2.00 g AZ: -0.75 g     GX: 11.62 dps GY: -164.70 dps GZ: 250.13 dps     MX: 264.00 qT MY: -28.00 qT MZ: -142.00 qT
1508853845.5058897 AX: 0.82 g AY: -1.69 g AZ: -0.43 g     GX: -20.03 dps GY: -184.52 dps GZ: 250.13 dps     MX: 238.00 qT MY: 22.00 qT MZ: -134.00 qT
1508853845.5355828 AX: 0.48 g AY: -0.91 g AZ: -0.25 g     GX: -29.71 dps GY: -174.21 dps GZ: 250.13 dps     MX: 199.00 qT MY: 85.00 qT MZ: -125.00 qT
1508853845.564307 AX: 0.46 g AY: -0.64 g AZ: -0.03 g     GX: -15.95 dps GY: -171.71 dps GZ: 250.13 dps     MX: 142.00 qT MY: 136.00 qT MZ: -122.00 qT
1508853845.5933313 AX: 0.49 g AY: -0.23 g AZ: 0.09 g     GX: 10.39 dps GY: -144.71 dps GZ: 250.13 dps     MX: 84.00 qT MY: 164.00 qT MZ: -106.00 qT
1508853845.6219876 AX: 0.37 g AY: 0.19 g AZ: 0.24 g     GX: 8.39 dps GY: -124.74 dps GZ: 250.13 dps     MX: 44.00 qT MY: 172.00 qT MZ: -90.00 qT
1508853845.6504483 AX: 0.23 g AY: 0.44 g AZ: 0.32 g     GX: -6.08 dps GY: -84.95 dps GZ: 250.13 dps     MX: 7.00 qT MY: 183.00 qT MZ: -67.00 qT
1508853845.6786516 none
1508853845.6936905 none
1508853845.7095175 none
1508853845.7416272 none
1508853845.7576041 none
1508853845.7894757 none
1508853845.8056262 none
1508853845.8376355 none
1508853845.8537464 none
1508853845.8855324 none
1508853845.9015589 none
1508853845.9180593 none
1508853845.949888 none
1508853845.9656913 none
1508853845.997494 none
1508853846.0135124 none
1508853846.0460272 none
1508853846.0615108 none
1508853846.0935946 none
1508853846.1096187 none
1508853846.141784 none
1508853846.1580226 none
1508853846.1898067 none
1508853846.2057793 none
1508853846.2377944 none
1508853846.253804 none
1508853846.2857916 AX: -0.27 g AY: 0.91 g AZ: 0.68 g     GX: 35.59 dps GY: 85.31 dps GZ: -232.00 dps     MX: -4.00 qT MY: 166.00 qT MZ: -86.00 qT
1508853846.3253498 AX: 0.27 g AY: 0.92 g AZ: 0.51 g     GX: -10.53 dps GY: 165.65 dps GZ: -250.14 dps     MX: 40.00 qT MY: 162.00 qT MZ: -98.00 qT
1508853846.3544104 AX: 0.85 g AY: 0.72 g AZ: 0.28 g     GX: -9.84 dps GY: 234.41 dps GZ: -250.14 dps     MX: 98.00 qT MY: 132.00 qT MZ: -134.00 qT
1508853846.3834875 AX: 1.51 g AY: -0.15 g AZ: -0.35 g     GX: -63.64 dps GY: 250.13 dps GZ: -250.14 dps     MX: 157.00 qT MY: 85.00 qT MZ: -161.00 qT
1508853846.4114218 AX: 1.44 g AY: -1.34 g AZ: -0.86 g     GX: -63.72 dps GY: 250.13 dps GZ: -250.14 dps     MX: 212.00 qT MY: 2.00 qT MZ: -190.00 qT
1508853846.4419672 AX: 1.17 g AY: -1.52 g AZ: -0.69 g     GX: 8.02 dps GY: 224.30 dps GZ: -250.14 dps     MX: 232.00 qT MY: -72.00 qT MZ: -202.00 qT
1508853846.4710095 AX: 1.11 g AY: -1.66 g AZ: -0.58 g     GX: 4.52 dps GY: 201.41 dps GZ: -250.14 dps     MX: 235.00 qT MY: -141.00 qT MZ: -205.00 qT
1508853846.4996529 AX: 1.04 g AY: -1.34 g AZ: -0.46 g     GX: 0.14 dps GY: 194.25 dps GZ: -250.14 dps     MX: 209.00 qT MY: -181.00 qT MZ: -203.00 qT
1508853846.528686 AX: 1.43 g AY: -1.34 g AZ: -0.64 g     GX: -35.67 dps GY: 179.99 dps GZ: -177.21 dps     MX: 204.00 qT MY: -220.00 qT MZ: -202.00 qT
1508853846.5588481 AX: 1.79 g AY: -1.44 g AZ: -0.71 g     GX: -37.64 dps GY: 174.63 dps GZ: -151.51 dps     MX: 180.00 qT MY: -234.00 qT MZ: -188.00 qT
1508853846.5889134 none
1508853846.5998876 none
1508853846.6156406 none
1508853846.6479995 none
1508853846.6639912 none
1508853846.6959252 none
1508853846.7117898 none
1508853846.7439284 none
1508853846.759915 none
1508853846.7917817 none
1508853846.8077147 none
1508853846.8240354 none
1508853846.8559303 none
1508853846.8719313 none
1508853846.9038181 none
1508853846.9196546 none
1508853846.9520187 none
1508853846.9678926 none
1508853847.0000393 none
1508853847.0158908 none
1508853847.0479054 none
1508853847.064043 none
1508853847.095932 none
