1508854146.903052 none
1508854146.9154027 none
1508854146.9313948 none
1508854146.963494 none
1508854146.979465 none
1508854147.011453 none
1508854147.0272095 none
1508854147.0594566 none
1508854147.0753195 none
1508854147.1074603 none
1508854147.123403 none
1508854147.1393342 none
1508854147.1714616 none
1508854147.1871257 none
1508854147.2194047 none
1508854147.2353826 none
1508854147.2675407 none
1508854147.2834408 none
1508854147.3154197 none
1508854147.3313167 none
1508854147.3634803 none
1508854147.3794894 none
1508854147.411344 none
1508854147.4272811 none
1508854147.4593365 none
1508854147.4755034 none
1508854147.5073156 none
1508854147.5232747 none
1508854147.5553412 none
1508854147.5713394 none
1508854147.6031687 none
1508854147.6194682 none
1508854147.6512854 AX: 0.19 g AY: -0.58 g AZ: -1.03 g     GX: 15.89 dps GY: -1.34 dps GZ: 31.47 dps     MX: -33.00 qT MY: -117.00 qT MZ: -285.00 qT
1508854147.6893184 AX: 0.16 g AY: -0.66 g AZ: -0.95 g     GX: 0.02 dps GY: -3.11 dps GZ: 57.08 dps     MX: -18.00 qT MY: -122.00 qT MZ: -286.00 qT
1508854147.7189 AX: 0.16 g AY: -0.68 g AZ: -0.99 g     GX: 8.60 dps GY: 7.87 dps GZ: 81.40 dps     MX: -16.00 qT MY: -140.00 qT MZ: -286.00 qT
1508854147.747849 AX: 0.20 g AY: -0.74 g AZ: -1.03 g     GX: 11.15 dps GY: -2.72 dps GZ: 98.64 dps     MX: -19.00 qT MY: -139.00 qT MZ: -287.00 qT
1508854147.7770042 AX: 0.26 g AY: -0.76 g AZ: -0.98 g     GX: -6.72 dps GY: -7.02 dps GZ: 131.00 dps     MX: -24.00 qT MY: -142.00 qT MZ: -286.00 qT
1508854147.8050208 AX: 0.30 g AY: -0.63 g AZ: -0.98 g     GX: -15.21 dps GY: -6.74 dps GZ: 156.41 dps     MX: -18.00 qT MY: -136.00 qT MZ: -292.00 qT
1508854147.8331106 AX: 0.33 g AY: -0.62 g AZ: -0.99 g     GX: -18.66 dps GY: -18.07 dps GZ: 176.34 dps     MX: -13.00 qT MY: -137.00 qT MZ: -293.00 qT
1508854147.8633344 AX: 0.34 g AY: -0.61 g AZ: -0.91 g     GX: -24.54 dps GY: -28.69 dps GZ: 212.66 dps     MX: -9.00 qT MY: -133.00 qT MZ: -289.00 qT
1508854147.8930612 AX: 0.42 g AY: -0.34 g AZ: -0.88 g     GX: -18.27 dps GY: -16.60 dps GZ: 239.79 dps     MX: -10.00 qT MY: -140.00 qT MZ: -284.00 qT
1508854147.9224238 AX: 0.39 g AY: -0.35 g AZ: -0.96 g     GX: -24.15 dps GY: -5.24 dps GZ: 234.41 dps     MX: 1.00 qT MY: -149.00 qT MZ: -285.00 qT
1508854147.9516056 AX: 0.42 g AY: -0.12 g AZ: -0.88 g     GX: -18.79 dps GY: -14.26 dps GZ: 235.88 dps     MX: -7.00 qT MY: -149.00 qT MZ: -285.00 qT
1508854147.981919 AX: 0.31 g AY: -0.00 g AZ: -0.86 g     GX: -24.07 dps GY: -2.95 dps GZ: 194.54 dps     MX: -2.00 qT MY: -148.00 qT MZ: -284.00 qT
1508854148.0095258 AX: 0.25 g AY: -0.04 g AZ: -0.84 g     GX: -12.08 dps GY: -1.85 dps GZ: 166.60 dps     MX: 2.00 qT MY: -140.00 qT MZ: -280.00 qT
1508854148.0380304 AX: 0.30 g AY: 0.09 g AZ: -0.83 g     GX: 11.24 dps GY: 8.17 dps GZ: 144.63 dps     MX: 4.00 qT MY: -148.00 qT MZ: -276.00 qT
1508854148.0682712 AX: 0.24 g AY: 0.06 g AZ: -0.95 g     GX: -0.41 dps GY: 28.51 dps GZ: 108.18 dps     MX: 15.00 qT MY: -151.00 qT MZ: -293.00 qT
1508854148.0963392 AX: 0.21 g AY: 0.05 g AZ: -0.93 g     GX: -6.78 dps GY: 12.79 dps GZ: 100.33 dps     MX: 17.00 qT MY: -151.00 qT MZ: -285.00 qT
1508854148.1258745 AX: 0.24 g AY: 0.15 g AZ: -0.91 g     GX: 12.54 dps GY: 5.40 dps GZ: 94.11 dps     MX: 24.00 qT MY: -154.00 qT MZ: -290.00 qT
1508854148.1550224 none
1508854148.16748 none
1508854148.1833231 none
1508854148.2151484 none
1508854148.2313979 none
1508854148.2634637 none
1508854148.2793536 none
1508854148.3114452 none
1508854148.3274632 none
1508854148.3592253 none
1508854148.3754754 none
1508854148.3912828 none
1508854148.4233387 none
1508854148.439278 none
1508854148.4714713 none
1508854148.4873805 none
1508854148.5192266 none
1508854148.5353625 none
1508854148.5673554 none
1508854148.5834806 none
1508854148.6154292 none
